Category,City,Country,CustomerName,OrderDate,Region,Segment,ShipDate,ShipMode,ShipStatus,State,SubCategory,DaystoShipActual,DaystoShipScheduled,Discount,NumberofRecords,Profit,ProfitperOrder,ProfitRatio,Quantity,Sales,SalesForecast,SalesperCustomer,
Furniture,Lake Forest,United States,Justin MacKendrick,8/12/2017,West,Consumer,8/15/2017,FirstClass,ShippedLate,California,Furnishings,3,1,0,1,20,19.77,0.36,4,55,82,54.92,55
Furniture,Long Beach,United States,Fred Hopkins,11/3/2015,East,Corporate,11/5/2015,FirstClass,ShippedLate,New York,Chairs,2,1,0.1,1,209,209.27,0.14,10,1449,2170,1448.82,1610
OfficeSupplies,Seattle,United States,Matt Collins,9/10/2015,West,Consumer,9/12/2015,SecondClass,ShippedEarly,Washington,Storage,2,3,0,1,18,17.69,0.05,6,354,530,353.88,354
Technology,Redding,United States,Emily Burns,11/8/2014,West,Consumer,11/14/2014,StandardClass,ShippedOnTime,California,Phones,6,6,0.2,1,25,25.02,0.08,3,334,500,333.58,418
OfficeSupplies,San Antonio,United States,Peter McVee,10/8/2016,Central,HomeOffice,10/15/2016,StandardClass,ShippedLate,Texas,Labels,7,6,0.2,1,20,20.3,0.34,6,60,90,60.14,75
Technology,Houston,United States,Alex Russell,9/8/2017,Central,Corporate,9/12/2017,SecondClass,ShippedLate,Texas,Accessories,4,3,0.2,1,20,20.23,0.24,6,85,128,85.2,106
OfficeSupplies,Leominster,United States,Sung Shariari,2/25/2015,East,Consumer,3/1/2015,StandardClass,ShippedEarly,Massachusetts,Labels,4,6,0,1,2,1.51,0.48,1,3,5,3.15,3
OfficeSupplies,Leominster,United States,Sung Shariari,2/25/2015,East,Consumer,3/1/2015,StandardClass,ShippedEarly,Massachusetts,Paper,4,6,0,1,10,10.22,0.45,4,23,34,22.72,23
Furniture,Los Angeles,United States,Shaun Chance,9/24/2015,West,Corporate,9/28/2015,StandardClass,ShippedEarly,California,Furnishings,4,6,0,1,5,4.62,0.31,3,15,22,14.91,15
OfficeSupplies,Los Angeles,United States,Shaun Chance,9/24/2015,West,Corporate,9/28/2015,StandardClass,ShippedEarly,California,Appliances,4,6,0,1,336,335.85,0.29,4,1158,1734,1158.12,1158
Technology,Springfield,United States,Erin Ashbrook,11/26/2015,Central,Corporate,12/1/2015,StandardClass,ShippedEarly,Missouri,Copiers,5,6,0,1,234,234,0.39,1,600,899,599.99,600
OfficeSupplies,Waco,United States,Theone Pippenger,8/31/2016,Central,Consumer,9/6/2016,StandardClass,ShippedOnTime,Texas,Storage,6,6,0.2,1,2,2.4,0.1,2,24,36,23.97,30
Furniture,Los Angeles,United States,Beth Paige,4/12/2016,West,Consumer,4/16/2016,StandardClass,ShippedEarly,California,Chairs,4,6,0.2,1,-32,-31.91,-0.05,7,638,956,638.29,798
OfficeSupplies,Los Angeles,United States,Beth Paige,4/12/2016,West,Consumer,4/16/2016,StandardClass,ShippedEarly,California,Binders,4,6,0.2,1,5,4.62,0.35,1,13,20,13.21,16
OfficeSupplies,Auburn,United States,Liz MacKendrick,12/4/2016,East,Consumer,12/8/2016,StandardClass,ShippedEarly,New York,Binders,4,6,0.2,1,6,5.82,0.38,3,16,23,15.53,20
OfficeSupplies,San Francisco,United States,Kean Takahito,12/4/2016,West,Consumer,12/9/2016,StandardClass,ShippedEarly,California,Paper,5,6,0,1,50,50.33,0.48,1,105,157,104.85,105
OfficeSupplies,Los Angeles,United States,Arthur Prichep,11/11/2014,West,Consumer,11/18/2014,StandardClass,ShippedLate,California,Art,7,6,0,1,8,7.92,0.26,3,30,46,30.48,30
Furniture,Los Angeles,United States,Arthur Prichep,11/11/2014,West,Consumer,11/18/2014,StandardClass,ShippedLate,California,Chairs,7,6,0.2,1,11,11.26,0.1,1,113,169,112.65,141
Technology,Los Angeles,United States,John Dryer,4/2/2015,West,Consumer,4/9/2015,StandardClass,ShippedLate,California,Machines,7,6,0.2,1,24,24.29,0.34,3,72,108,71.98,90
OfficeSupplies,Chico,United States,Xylona Preis,12/12/2015,West,Consumer,12/16/2015,SecondClass,ShippedLate,California,Art,4,3,0,1,1,0.6,0.27,1,2,3,2.21,2
OfficeSupplies,Chico,United States,Xylona Preis,12/12/2015,West,Consumer,12/16/2015,SecondClass,ShippedLate,California,Envelopes,4,3,0,1,7,7.45,0.48,4,16,23,15.52,16
OfficeSupplies,Chico,United States,Xylona Preis,12/12/2015,West,Consumer,12/16/2015,SecondClass,ShippedLate,California,Paper,4,3,0,1,16,16.4,0.45,4,36,55,36.44,36
Furniture,Springfield,United States,Juliana Krohn,10/2/2017,West,Consumer,10/8/2017,StandardClass,ShippedOnTime,Oregon,Bookcases,6,6,0.7,1,-385,-384.72,-1.77,6,218,326,217.76,727
OfficeSupplies,Springfield,United States,Juliana Krohn,10/2/2017,West,Consumer,10/8/2017,StandardClass,ShippedOnTime,Oregon,Supplies,6,6,0.2,1,4,4.4,0.11,6,39,59,39.07,49
OfficeSupplies,Springfield,United States,Juliana Krohn,10/2/2017,West,Consumer,10/8/2017,StandardClass,ShippedOnTime,Oregon,Binders,6,6,0.7,1,-17,-16.6,-0.73,7,23,34,22.64,77
OfficeSupplies,Springfield,United States,Juliana Krohn,10/2/2017,West,Consumer,10/8/2017,StandardClass,ShippedOnTime,Oregon,Art,6,6,0.2,1,11,10.7,0.11,7,95,142,95.14,119
Furniture,Jacksonville,United States,Mitch Gastineau,4/10/2017,South,Corporate,4/14/2017,SecondClass,ShippedLate,Florida,Furnishings,4,3,0.2,1,2,1.85,0.15,5,12,18,12.32,15
OfficeSupplies,Jacksonville,United States,Mitch Gastineau,4/10/2017,South,Corporate,4/14/2017,SecondClass,ShippedLate,Florida,Binders,4,3,0.7,1,-3,-3.09,-0.7,3,4,7,4.42,13
OfficeSupplies,Bakersfield,United States,Patrick Gardner,9/29/2017,West,Consumer,10/2/2017,FirstClass,ShippedLate,California,Fasteners,3,1,0,1,17,16.8,0.48,7,35,52,35,35
Furniture,Bakersfield,United States,Patrick Gardner,9/29/2017,West,Consumer,10/2/2017,FirstClass,ShippedLate,California,Chairs,3,1,0.2,1,0,0,0,1,73,109,72.78,91
OfficeSupplies,Bakersfield,United States,Patrick Gardner,9/29/2017,West,Consumer,10/2/2017,FirstClass,ShippedLate,California,Appliances,3,1,0,1,25,25.44,0.26,2,98,147,97.84,98
Furniture,Bakersfield,United States,Patrick Gardner,9/29/2017,West,Consumer,10/2/2017,FirstClass,ShippedLate,California,Furnishings,3,1,0,1,16,15.52,0.3,1,52,78,51.75,52
OfficeSupplies,Bakersfield,United States,Patrick Gardner,9/29/2017,West,Consumer,10/2/2017,FirstClass,ShippedLate,California,Binders,3,1,0.2,1,16,16.34,0.35,2,47,70,46.67,59
OfficeSupplies,New York City,United States,Lisa DeCherney,9/29/2014,East,Consumer,10/3/2014,SecondClass,ShippedLate,New York,Storage,4,3,0,1,363,362.84,0.26,9,1396,2090,1395.54,1396
Furniture,New York City,United States,Lisa DeCherney,9/29/2014,East,Consumer,10/3/2014,SecondClass,ShippedLate,New York,Furnishings,4,3,0,1,36,36.38,0.31,4,117,176,117.36,117
OfficeSupplies,New York City,United States,Lisa DeCherney,9/29/2014,East,Consumer,10/3/2014,SecondClass,ShippedLate,New York,Labels,4,3,0,1,9,8.69,0.46,3,19,28,18.9,19
OfficeSupplies,New York City,United States,Lisa DeCherney,9/29/2014,East,Consumer,10/3/2014,SecondClass,ShippedLate,New York,Paper,4,3,0,1,38,37.98,0.49,2,78,116,77.52,78
Furniture,Chicago,United States,Craig Reiter,8/20/2014,Central,Consumer,8/25/2014,SecondClass,ShippedLate,Illinois,Chairs,5,3,0.3,1,-6,-6.02,-0.01,2,421,631,421.37,601
Technology,El Paso,United States,Michael Nguyen,7/11/2014,Central,Consumer,7/14/2014,FirstClass,ShippedLate,Texas,Phones,3,1,0.2,1,43,43.2,0.08,4,576,863,575.97,720
OfficeSupplies,El Paso,United States,Michael Nguyen,7/11/2014,Central,Consumer,7/14/2014,FirstClass,ShippedLate,Texas,Paper,3,1,0.2,1,4,3.63,0.35,2,10,16,10.37,13
Technology,Thousand Oaks,United States,Ruben Dartt,3/22/2015,West,Consumer,3/24/2015,FirstClass,ShippedLate,California,Phones,2,1,0.2,1,1,1.2,0.08,2,16,24,15.98,20
OfficeSupplies,Springfield,United States,Julie Prescott,5/12/2017,East,HomeOffice,5/19/2017,StandardClass,ShippedLate,Ohio,Art,7,6,0.2,1,1,1.16,0.11,3,10,15,10.27,13
OfficeSupplies,Dallas,United States,Katrina Edelman,11/13/2017,Central,Corporate,11/19/2017,StandardClass,ShippedOnTime,Texas,Storage,6,6,0.2,1,6,6.18,0.1,4,62,93,61.79,78
Furniture,Dallas,United States,Katrina Edelman,11/13/2017,Central,Corporate,11/19/2017,StandardClass,ShippedOnTime,Texas,Bookcases,6,6,0.32,1,-27,-27.26,-0.13,3,206,309,206,303
OfficeSupplies,Knoxville,United States,Delfina Latchford,9/4/2016,South,Consumer,9/7/2016,SecondClass,ShippedOnTime,Tennessee,Paper,3,3,0.2,1,4,4.11,0.34,3,12,18,12.19,15
OfficeSupplies,Knoxville,United States,Delfina Latchford,9/4/2016,South,Consumer,9/7/2016,SecondClass,ShippedOnTime,Tennessee,Appliances,3,3,0.2,1,9,8.72,0.1,2,87,131,87.17,109
OfficeSupplies,Knoxville,United States,Delfina Latchford,9/4/2016,South,Consumer,9/7/2016,SecondClass,ShippedOnTime,Tennessee,Art,3,3,0.2,1,8,8.33,0.26,2,32,48,31.74,40
Furniture,Chattanooga,United States,Karen Bern,2/6/2016,South,Corporate,2/11/2016,StandardClass,ShippedEarly,Tennessee,Furnishings,5,6,0.2,1,-18,-18.18,-0.14,4,132,198,132.22,165
OfficeSupplies,San Diego,United States,Justin Deggeller,3/22/2015,West,Corporate,3/26/2015,StandardClass,ShippedEarly,California,Paper,4,6,0,1,49,48.54,0.46,4,106,158,105.52,106
Furniture,San Diego,United States,Justin Deggeller,3/22/2015,West,Corporate,3/26/2015,StandardClass,ShippedEarly,California,Furnishings,4,6,0,1,16,15.63,0.17,2,92,138,91.96,92
Technology,San Diego,United States,Justin Deggeller,3/22/2015,West,Corporate,3/26/2015,StandardClass,ShippedEarly,California,Phones,4,6,0.2,1,186,186,0.13,3,1488,2228,1487.98,1860
OfficeSupplies,New York City,United States,Steven Roelle,7/2/2015,East,HomeOffice,7/3/2015,FirstClass,ShippedOnTime,New York,Paper,1,1,0,1,9,9.33,0.48,3,19,29,19.44,19
Technology,Tampa,United States,Amy Cox,6/15/2015,South,Consumer,6/17/2015,FirstClass,ShippedLate,Florida,Accessories,2,1,0.2,1,-1,-0.73,-0.06,1,12,17,11.67,15
Technology,Utica,United States,Lynn Smith,11/26/2014,East,Consumer,11/26/2014,Same Day,ShippedOnTime,New York,Phones,0,0,0,1,78,78.39,0.28,4,280,419,279.96,280
OfficeSupplies,Utica,United States,Lynn Smith,11/26/2014,East,Consumer,11/26/2014,Same Day,ShippedOnTime,New York,Binders,0,0,0.2,1,5,4.68,0.36,3,13,19,12.91,16
OfficeSupplies,Utica,United States,Lynn Smith,11/26/2014,East,Consumer,11/26/2014,Same Day,ShippedOnTime,New York,Binders,0,0,0.2,1,6,5.77,0.34,4,17,26,17.09,21
OfficeSupplies,Utica,United States,Lynn Smith,11/26/2014,East,Consumer,11/26/2014,Same Day,ShippedOnTime,New York,Labels,0,0,0,1,45,44.71,0.48,9,93,140,93.15,93
OfficeSupplies,Utica,United States,Lynn Smith,11/26/2014,East,Consumer,11/26/2014,Same Day,ShippedOnTime,New York,Labels,0,0,0,1,6,5.64,0.49,4,12,17,11.52,12
OfficeSupplies,San Francisco,United States,Charles Sheldon,5/12/2017,West,Corporate,5/18/2017,StandardClass,ShippedOnTime,California,Supplies,6,6,0,1,5,4.77,0.02,2,239,357,238.62,239
OfficeSupplies,San Francisco,United States,Charles Sheldon,5/12/2017,West,Corporate,5/18/2017,StandardClass,ShippedOnTime,California,Appliances,6,6,0,1,2,2.1,0.27,1,8,12,7.77,8
Furniture,San Francisco,United States,Charles Sheldon,5/12/2017,West,Corporate,5/18/2017,StandardClass,ShippedOnTime,California,Tables,6,6,0.2,1,-11,-10.71,-0.04,5,285,428,285.48,356
OfficeSupplies,San Francisco,United States,Charles Sheldon,5/12/2017,West,Corporate,5/18/2017,StandardClass,ShippedOnTime,California,Binders,6,6,0.2,1,6,6.47,0.34,4,19,29,19.17,24
OfficeSupplies,Columbus,United States,Andrew Roberts,5/2/2014,East,Consumer,5/2/2014,Same Day,ShippedOnTime,Ohio,Appliances,0,0,0.2,1,2,1.96,0.08,3,26,39,26.14,33
OfficeSupplies,New York City,United States,Katrina Bavinger,9/3/2017,East,HomeOffice,9/6/2017,SecondClass,ShippedOnTime,New York,Paper,3,3,0,1,201,201.31,0.48,4,419,628,419.4,419
Furniture,New York City,United States,Katrina Bavinger,9/3/2017,East,HomeOffice,9/6/2017,SecondClass,ShippedOnTime,New York,Chairs,3,3,0.1,1,14,14.12,0.16,1,91,136,90.8,101
Furniture,New York City,United States,Katrina Bavinger,9/3/2017,East,HomeOffice,9/6/2017,SecondClass,ShippedOnTime,New York,Chairs,3,3,0.1,1,-8,-8.08,-0.04,2,182,272,181.76,202
OfficeSupplies,New York City,United States,Katrina Bavinger,9/3/2017,East,HomeOffice,9/6/2017,SecondClass,ShippedOnTime,New York,Art,3,3,0,1,2,2.22,0.4,2,6,8,5.56,6
Furniture,Richmond,United States,Michael Moore,12/3/2016,Central,Consumer,12/7/2016,StandardClass,ShippedEarly,Indiana,Tables,4,6,0,1,105,104.75,0.18,2,582,872,581.96,582
Furniture,Richmond,United States,Michael Moore,12/3/2016,Central,Consumer,12/7/2016,StandardClass,ShippedEarly,Indiana,Chairs,4,6,0,1,8,8.09,0.27,1,30,45,29.98,30
Technology,San Diego,United States,Roland Fjeld,7/18/2015,West,Consumer,7/22/2015,StandardClass,ShippedEarly,California,Accessories,4,6,0,1,177,176.79,0.34,4,520,779,519.96,520
OfficeSupplies,Concord,United States,Beth Paige,7/21/2016,South,Consumer,7/26/2016,StandardClass,ShippedEarly,North Carolina,Labels,5,6,0.2,1,2,2.04,0.33,3,6,9,6.26,8
Furniture,Concord,United States,Beth Paige,7/21/2016,South,Consumer,7/26/2016,StandardClass,ShippedEarly,North Carolina,Chairs,5,6,0.2,1,0,0,0,5,364,545,363.92,455
OfficeSupplies,Miami,United States,Max Jones,6/9/2015,South,Consumer,6/16/2015,StandardClass,ShippedLate,Florida,Binders,7,6,0.7,1,-43,-42.8,-0.67,5,64,96,64.2,213
OfficeSupplies,Miami,United States,Max Jones,6/9/2015,South,Consumer,6/16/2015,StandardClass,ShippedLate,Florida,Binders,7,6,0.7,1,-27,-26.96,-0.7,3,39,58,38.52,130
Technology,Miami,United States,Max Jones,6/9/2015,South,Consumer,6/16/2015,StandardClass,ShippedLate,Florida,Accessories,7,6,0.2,1,-8,-8.17,-0.11,5,73,109,72.6,91
Technology,Los Angeles,United States,Doug O'Connell,11/27/2017,West,Consumer,12/3/2017,StandardClass,ShippedOnTime,California,Phones,6,6,0.2,1,6,5.76,0.1,4,58,86,57.57,73
OfficeSupplies,Seattle,United States,Mark Van Huff,3/27/2015,West,Consumer,4/3/2015,StandardClass,ShippedLate,Washington,Storage,7,6,0,1,3,3.35,0.04,5,84,125,83.7,84
OfficeSupplies,Arlington,United States,Michael Grace,9/22/2015,South,HomeOffice,9/26/2015,SecondClass,ShippedLate,Virginia,Paper,4,3,0,1,16,15.55,0.48,5,32,49,32.4,32
Furniture,Arlington,United States,Michael Grace,9/22/2015,South,HomeOffice,9/26/2015,SecondClass,ShippedLate,Virginia,Furnishings,4,3,0,1,11,11.04,0.23,2,48,72,47.98,48
Technology,San Diego,United States,Brian Stugart,11/17/2015,West,Consumer,11/21/2015,StandardClass,ShippedEarly,California,Phones,4,6,0.2,1,52,52,0.13,4,416,623,415.97,520
OfficeSupplies,San Diego,United States,Brian Stugart,11/17/2015,West,Consumer,11/21/2015,StandardClass,ShippedEarly,California,Storage,4,6,0,1,6,6.1,0.02,5,305,457,304.9,305
Furniture,San Diego,United States,Brian Stugart,11/17/2015,West,Consumer,11/21/2015,StandardClass,ShippedEarly,California,Furnishings,4,6,0,1,29,29.15,0.36,4,81,121,80.96,81
OfficeSupplies,San Diego,United States,Brian Stugart,11/17/2015,West,Consumer,11/21/2015,StandardClass,ShippedEarly,California,Storage,4,6,0,1,54,54.4,0.07,7,777,1164,777.21,777
OfficeSupplies,San Diego,United States,Brian Stugart,11/17/2015,West,Consumer,11/21/2015,StandardClass,ShippedEarly,California,Paper,4,6,0,1,16,15.55,0.48,5,32,49,32.4,32
Furniture,San Diego,United States,Brian Stugart,11/17/2015,West,Consumer,11/21/2015,StandardClass,ShippedEarly,California,Chairs,4,6,0.2,1,3,2.82,0.01,2,226,338,225.57,283
Furniture,San Diego,United States,Brian Stugart,11/17/2015,West,Consumer,11/21/2015,StandardClass,ShippedEarly,California,Furnishings,4,6,0,1,15,15.37,0.42,3,37,55,36.6,37
OfficeSupplies,Roseville,United States,Philisse Overcash,11/10/2015,Central,HomeOffice,11/14/2015,StandardClass,ShippedEarly,Minnesota,Appliances,4,6,0,1,179,178.91,0.25,2,716,1072,715.64,716
OfficeSupplies,Roseville,United States,Philisse Overcash,11/10/2015,Central,HomeOffice,11/14/2015,StandardClass,ShippedEarly,Minnesota,Storage,4,6,0,1,143,143.19,0.18,3,796,1191,795.51,796
Technology,Roseville,United States,Philisse Overcash,11/10/2015,Central,HomeOffice,11/14/2015,StandardClass,ShippedEarly,Minnesota,Copiers,4,6,0,1,275,275,0.5,1,550,824,549.99,550
OfficeSupplies,Roseville,United States,Philisse Overcash,11/10/2015,Central,HomeOffice,11/14/2015,StandardClass,ShippedEarly,Minnesota,Binders,4,6,0,1,34,34.39,0.46,3,75,112,74.76,75
Furniture,Roseville,United States,Philisse Overcash,11/10/2015,Central,HomeOffice,11/14/2015,StandardClass,ShippedEarly,Minnesota,Furnishings,4,6,0,1,13,12.86,0.44,3,29,44,29.22,29
OfficeSupplies,Virginia Beach,United States,Dianna Arnett,9/10/2014,South,HomeOffice,9/14/2014,StandardClass,ShippedEarly,Virginia,Binders,4,6,0,1,5,4.72,0.49,2,10,14,9.64,10
OfficeSupplies,Dallas,United States,Anna Häberlin,8/5/2015,Central,Corporate,8/11/2015,StandardClass,ShippedOnTime,Texas,Storage,6,6,0.2,1,-1,-1.26,-0.04,7,33,50,33.49,41
OfficeSupplies,Dallas,United States,Anna Häberlin,8/5/2015,Central,Corporate,8/11/2015,StandardClass,ShippedOnTime,Texas,Supplies,6,6,0.2,1,-5,-4.9,-0.21,3,23,35,23.04,29
OfficeSupplies,Dallas,United States,Anna Häberlin,8/5/2015,Central,Corporate,8/11/2015,StandardClass,ShippedOnTime,Texas,Binders,6,6,0.8,1,-2,-2.18,-1.6,1,1,2,1.36,5
Furniture,Dallas,United States,Anna Häberlin,8/5/2015,Central,Corporate,8/11/2015,StandardClass,ShippedOnTime,Texas,Furnishings,6,6,0.6,1,-11,-11.44,-0.78,5,15,22,14.76,38
Furniture,Concord,United States,Joe Kamberova,9/3/2017,West,Consumer,9/7/2017,SecondClass,ShippedLate,California,Bookcases,4,3,0.15,1,14,14.1,0.06,2,240,359,239.67,282
Furniture,Conway,United States,MaryBeth Skach,11/1/2015,South,Consumer,11/8/2015,StandardClass,ShippedLate,Arkansas,Tables,7,6,0,1,45,45.29,0.15,2,302,452,301.96,302
OfficeSupplies,Philadelphia,United States,Jim Kriz,4/29/2015,East,HomeOffice,5/4/2015,SecondClass,ShippedLate,Pennsylvania,Paper,5,3,0.2,1,3,2.89,0.36,2,8,12,7.97,10
OfficeSupplies,Little Rock,United States,Chris McAfee,5/1/2016,South,Consumer,5/4/2016,SecondClass,ShippedOnTime,Arkansas,Paper,3,3,0,1,54,53.86,0.49,2,110,165,109.92,110
OfficeSupplies,Little Rock,United States,Chris McAfee,5/1/2016,South,Consumer,5/4/2016,SecondClass,ShippedOnTime,Arkansas,Paper,3,3,0,1,9,9.33,0.48,3,19,29,19.44,19
OfficeSupplies,Little Rock,United States,Chris McAfee,5/1/2016,South,Consumer,5/4/2016,SecondClass,ShippedOnTime,Arkansas,Art,3,3,0,1,4,4.35,0.39,2,11,17,11.16,11
OfficeSupplies,Meriden,United States,Ricardo Sperren,8/5/2014,East,Corporate,8/7/2014,SecondClass,ShippedEarly,Connecticut,Appliances,2,3,0,1,22,22.25,0.28,3,79,119,79.47,79
OfficeSupplies,Meriden,United States,Ricardo Sperren,8/5/2014,East,Corporate,8/7/2014,SecondClass,ShippedEarly,Connecticut,Art,2,3,0,1,2,2.01,0.44,2,5,7,4.56,5
Furniture,Meriden,United States,Ricardo Sperren,8/5/2014,East,Corporate,8/7/2014,SecondClass,ShippedEarly,Connecticut,Chairs,2,3,0,1,295,294.67,0.26,5,1133,1697,1133.35,1133
OfficeSupplies,Philadelphia,United States,Ben Peterman,1/4/2016,East,Corporate,1/8/2016,StandardClass,ShippedEarly,Pennsylvania,Art,4,6,0.2,1,1,0.58,0.13,1,5,7,4.67,6
OfficeSupplies,Philadelphia,United States,Ben Peterman,1/4/2016,East,Corporate,1/8/2016,StandardClass,ShippedEarly,Pennsylvania,Binders,4,6,0.7,1,-80,-80.18,-0.77,6,105,157,104.58,350
Furniture,Cheyenne,United States,Michelle Arnett,11/7/2016,West,HomeOffice,11/12/2016,StandardClass,ShippedEarly,Wyoming,Chairs,5,6,0.2,1,100,100.2,0.06,4,1603,2401,1603.14,2004
Furniture,Anaheim,United States,Ed Braxton,6/14/2016,West,Corporate,6/14/2016,Same Day,ShippedOnTime,California,Tables,0,0,0.2,1,81,80.84,0.06,7,1293,1937,1293.49,1616
Furniture,Bloomington,United States,Ruben Dartt,9/24/2016,Central,Consumer,9/28/2016,StandardClass,ShippedEarly,Indiana,Furnishings,4,6,0,1,22,21.75,0.17,3,128,192,127.95,128
OfficeSupplies,Columbus,United States,Maria Etezadi,3/30/2017,South,HomeOffice,4/3/2017,StandardClass,ShippedEarly,Georgia,Storage,4,6,0,1,17,16.73,0.28,1,60,89,59.76,60
OfficeSupplies,Jonesboro,United States,Erica Hernandez,6/4/2017,South,HomeOffice,6/4/2017,Same Day,ShippedOnTime,Arkansas,Binders,0,0,0,1,54,54.04,0.5,7,108,162,108.08,108
OfficeSupplies,Jonesboro,United States,Erica Hernandez,6/4/2017,South,HomeOffice,6/4/2017,Same Day,ShippedOnTime,Arkansas,Binders,0,0,0,1,4,4.39,0.46,3,10,14,9.54,10
OfficeSupplies,Philadelphia,United States,Frank Merwin,4/7/2015,East,HomeOffice,4/9/2015,FirstClass,ShippedLate,Pennsylvania,Art,2,1,0.2,1,1,1.03,0.09,3,12,18,11.74,15
OfficeSupplies,Lawrence,United States,Frank Gastineau,5/21/2014,East,HomeOffice,5/26/2014,StandardClass,ShippedEarly,Massachusetts,Binders,5,6,0,1,219,219.45,0.49,7,448,671,447.86,448
OfficeSupplies,Lawrence,United States,Frank Gastineau,5/21/2014,East,HomeOffice,5/26/2014,StandardClass,ShippedEarly,Massachusetts,Paper,5,6,0,1,9,8.79,0.49,3,18,27,17.94,18
OfficeSupplies,Lawrence,United States,Frank Gastineau,5/21/2014,East,HomeOffice,5/26/2014,StandardClass,ShippedEarly,Massachusetts,Appliances,5,6,0,1,69,68.85,0.28,6,246,368,245.88,246
OfficeSupplies,New York City,United States,Mark Van Huff,9/5/2016,East,Consumer,9/11/2016,StandardClass,ShippedOnTime,New York,Paper,6,6,0,1,92,92.24,0.48,4,192,288,192.16,192
Furniture,San Diego,United States,Jane Waco,9/18/2016,West,Corporate,9/22/2016,StandardClass,ShippedEarly,California,Chairs,4,6,0.2,1,50,50.1,0.06,2,802,1200,801.57,1003
OfficeSupplies,San Diego,United States,Jane Waco,9/18/2016,West,Corporate,9/22/2016,StandardClass,ShippedEarly,California,Paper,4,6,0,1,181,180.77,0.49,9,369,552,368.91,369
Furniture,San Diego,United States,Jane Waco,9/18/2016,West,Corporate,9/22/2016,StandardClass,ShippedEarly,California,Chairs,4,6,0.2,1,-100,-99.62,-0.11,9,886,1326,885.53,1108
Furniture,San Francisco,United States,Edward Hooks,3/13/2016,West,Corporate,3/15/2016,SecondClass,ShippedEarly,California,Furnishings,2,3,0,1,7,7.35,0.26,2,28,42,28.28,28
OfficeSupplies,San Francisco,United States,Edward Hooks,3/13/2016,West,Corporate,3/15/2016,SecondClass,ShippedEarly,California,Supplies,2,3,0,1,197,196.5,0.04,3,4913,7357,4912.59,4913
OfficeSupplies,San Francisco,United States,Lynn Smith,10/16/2014,West,Consumer,10/17/2014,Same Day,ShippedLate,California,Binders,1,0,0.2,1,5,5.02,0.35,3,14,21,14.35,18
